,Race,Age,EaseofUse,Effectiveness,Satisfaction,Sex,UsefulCount,Review,Sideeffect
17762,2,5,0.5,0.5,3.0,0,0.0,1.0,3
17763,2,8,0.5,0.25,3.0,0,0.03571428571428571,0.0,3
17764,2,3,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
17765,3,6,0.0,0.0,1.0,1,0.02857142857142857,0.0,5
17767,2,5,1.0,1.0,1.0,1,0.14285714285714285,0.0,5
17768,2,5,1.0,0.75,5.0,1,0.014285714285714285,1.0,1
17770,0,4,1.0,0.25,2.0,0,0.08571428571428572,0.0,4
17771,2,4,1.0,0.75,1.0,0,0.03571428571428571,0.0,5
17772,3,3,1.0,0.75,1.0,0,0.07142857142857142,0.0,5
17774,0,7,1.0,0.75,1.0,1,0.014285714285714285,0.0,5
17775,1,5,0.5,0.25,1.0,0,0.11428571428571428,0.0,5
17776,1,7,1.0,0.25,1.0,1,0.06428571428571428,0.0,5
17778,3,5,1.0,1.0,4.0,1,0.02857142857142857,1.0,2
17779,3,4,0.75,0.75,2.0,0,0.06428571428571428,0.0,4
17780,3,6,0.0,0.0,1.0,1,0.09285714285714286,0.0,5
17781,3,8,0.75,0.0,1.0,0,0.04285714285714286,0.0,5
17782,3,6,0.5,0.75,4.0,1,0.06428571428571428,1.0,2
17783,2,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
17784,1,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
17785,1,7,0.5,0.5,3.0,0,0.03571428571428571,0.0,3
17786,3,5,1.0,0.5,1.0,0,0.07142857142857142,0.0,5
17789,0,7,0.75,0.75,4.0,1,0.05714285714285714,1.0,2
17790,1,5,0.75,0.75,5.0,1,0.007142857142857143,1.0,1
17791,2,5,1.0,1.0,5.0,0,0.0,1.0,1
17792,1,5,0.75,0.75,4.0,1,0.014285714285714285,1.0,2
17794,0,5,1.0,0.75,3.0,0,0.06428571428571428,1.0,3
17795,2,5,1.0,0.0,1.0,0,0.09285714285714286,0.0,5
17796,3,7,0.75,0.25,1.0,0,0.09285714285714286,0.0,5
17797,0,6,1.0,0.5,1.0,0,0.12857142857142856,0.0,5
17798,3,5,0.75,0.75,2.0,1,0.0,0.0,4
17799,1,6,0.75,0.25,2.0,1,0.007142857142857143,0.0,4
17800,1,7,0.75,0.75,1.0,0,0.1357142857142857,0.0,5
17801,2,6,0.75,0.5,1.0,0,0.15,0.0,5
17802,2,5,0.25,0.25,1.0,1,0.07142857142857142,0.0,5
17804,0,5,0.75,0.25,1.0,0,0.06428571428571428,0.0,5
17805,3,6,1.0,0.75,4.0,1,0.014285714285714285,1.0,2
17806,3,8,0.75,1.0,5.0,1,0.007142857142857143,1.0,1
17807,0,6,1.0,0.75,5.0,0,0.0,1.0,1
17808,3,6,0.0,0.0,1.0,1,0.049999999999999996,0.0,5
17809,3,6,0.75,0.75,1.0,0,0.07142857142857142,0.0,5
17810,2,7,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
17811,1,7,0.5,0.25,2.0,1,0.014285714285714285,0.0,4
17814,2,5,0.75,0.25,1.0,1,0.0,0.0,5
17815,1,5,0.75,0.5,1.0,0,0.06428571428571428,0.0,5
17816,2,8,0.75,0.5,3.0,0,0.03571428571428571,0.0,3
17817,2,7,0.25,0.5,1.0,0,0.12857142857142856,0.0,5
17818,1,8,0.75,0.75,1.0,0,0.12142857142857143,0.0,5
17819,1,8,1.0,0.75,4.0,1,0.0,1.0,2
17821,3,5,0.0,0.0,1.0,0,0.11428571428571428,0.0,5
17823,3,8,0.0,0.0,1.0,0,0.09285714285714286,0.0,5
17825,3,6,0.75,0.75,4.0,1,0.014285714285714285,1.0,2
17826,0,4,0.75,0.5,1.0,0,0.06428571428571428,0.0,5
17827,1,6,1.0,0.75,4.0,0,0.04285714285714286,1.0,2
17829,2,6,1.0,1.0,1.0,1,0.09999999999999999,0.0,5
17830,2,5,1.0,0.75,5.0,0,0.04285714285714286,1.0,1
17831,3,6,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
17832,3,6,1.0,1.0,2.0,0,0.049999999999999996,0.0,4
17833,3,6,0.0,0.0,1.0,0,0.06428571428571428,0.0,5
17834,1,6,1.0,1.0,5.0,0,0.07142857142857142,1.0,1
17835,3,6,0.0,0.0,1.0,0,0.09285714285714286,0.0,5
17836,3,6,1.0,1.0,5.0,0,0.09285714285714286,1.0,1
17837,1,6,0.25,0.25,1.0,0,0.04285714285714286,0.0,5
17838,0,6,0.75,0.5,1.0,1,0.05714285714285714,0.0,5
17839,3,4,1.0,0.75,4.0,0,0.1357142857142857,1.0,2
17842,3,6,0.0,0.0,1.0,1,0.08571428571428572,0.0,5
17843,2,5,1.0,0.5,1.0,0,0.09285714285714286,0.0,5
17844,3,6,0.5,0.5,3.0,0,0.014285714285714285,1.0,3
17845,2,5,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
17846,0,5,0.5,0.5,3.0,0,0.03571428571428571,0.0,3
17847,3,6,0.0,0.0,1.0,1,0.07142857142857142,0.0,5
17849,3,7,0.5,0.25,3.0,0,0.014285714285714285,0.0,3
17850,3,8,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
17851,1,6,1.0,0.75,3.0,1,0.02142857142857143,0.0,3
17852,3,4,1.0,0.75,2.0,0,0.03571428571428571,0.0,4
17854,2,6,0.75,0.75,1.0,0,0.02857142857142857,0.0,5
17855,3,5,0.25,0.0,1.0,1,0.09285714285714286,0.0,5
17856,1,6,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
17857,2,8,0.0,0.0,1.0,0,0.07857142857142857,0.0,5
17858,0,7,1.0,1.0,1.0,1,0.049999999999999996,0.0,5
17859,3,5,0.75,0.75,4.0,0,0.07142857142857142,1.0,2
17861,2,3,0.75,0.75,2.0,1,0.02142857142857143,0.0,4
17862,0,5,1.0,0.5,2.0,0,0.07142857142857142,0.0,4
17863,3,5,0.75,0.0,1.0,0,0.08571428571428572,0.0,5
17864,3,6,0.75,0.0,1.0,1,0.07142857142857142,0.0,5
17865,3,7,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
17867,0,5,1.0,0.75,3.0,1,0.03571428571428571,1.0,3
17868,1,4,0.5,1.0,3.0,0,0.07142857142857142,1.0,3
17870,3,6,0.0,0.25,1.0,0,0.05714285714285714,0.0,5
17871,3,7,1.0,0.0,1.0,0,0.08571428571428572,0.0,5
17872,0,6,1.0,0.75,1.0,1,0.07142857142857142,0.0,5
17873,2,6,0.75,0.25,2.0,0,0.03571428571428571,0.0,4
17874,1,6,0.75,0.75,4.0,1,0.04285714285714286,1.0,2
17875,1,6,0.0,0.25,5.0,0,0.049999999999999996,1.0,1
17876,0,6,0.75,0.75,4.0,1,0.0,1.0,2
17877,3,5,0.5,0.0,1.0,0,0.09285714285714286,0.0,5
17878,2,4,0.75,0.5,1.0,1,0.12857142857142856,0.0,5
17879,2,6,1.0,0.0,1.0,0,0.049999999999999996,0.0,5
17880,3,5,0.0,0.5,1.0,0,0.09285714285714286,0.0,5
17882,3,7,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
17883,0,6,0.75,0.75,3.0,1,0.049999999999999996,0.0,3
17885,1,5,0.75,0.75,4.0,1,0.02857142857142857,1.0,2
17886,2,4,0.75,0.5,2.0,0,0.05714285714285714,0.0,4
17888,1,6,0.75,0.5,2.0,0,0.02857142857142857,0.0,4
17889,2,5,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
17890,1,2,0.75,0.75,1.0,0,0.06428571428571428,0.0,5
17891,1,5,0.0,0.0,1.0,0,0.12857142857142856,0.0,5
17892,2,7,0.75,0.75,4.0,0,0.014285714285714285,1.0,2
17893,2,5,0.75,0.5,3.0,1,0.02142857142857143,1.0,3
17894,2,4,1.0,0.5,1.0,0,0.09999999999999999,0.0,5
17896,1,4,1.0,0.75,2.0,1,0.07142857142857142,0.0,4
17897,1,6,0.5,0.5,3.0,1,0.03571428571428571,1.0,3
17898,3,6,0.25,0.0,1.0,1,0.09285714285714286,0.0,5
17899,3,8,0.75,0.0,1.0,1,0.07142857142857142,0.0,5
17900,2,5,0.75,0.5,2.0,0,0.06428571428571428,0.0,4
17901,0,5,1.0,0.5,4.0,0,0.049999999999999996,1.0,2
17902,0,8,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
17903,3,5,1.0,1.0,1.0,0,0.03571428571428571,0.0,5
17904,0,4,1.0,0.75,2.0,0,0.05714285714285714,0.0,4
17905,1,5,0.0,0.0,1.0,0,0.0,0.0,5
17906,2,4,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
17907,3,8,0.5,0.25,1.0,1,0.0,0.0,5
17908,1,6,0.0,0.0,1.0,0,0.12142857142857143,0.0,5
17909,1,6,1.0,0.25,2.0,0,0.10714285714285714,0.0,4
17910,3,4,0.5,0.5,3.0,0,0.049999999999999996,0.0,3
17911,3,5,0.5,0.5,3.0,0,0.02142857142857143,1.0,3
17912,0,6,0.25,0.25,2.0,0,0.04285714285714286,0.0,4
17913,0,7,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
17914,1,6,0.75,0.75,1.0,0,0.10714285714285714,0.0,5
17915,3,6,1.0,0.75,4.0,0,0.049999999999999996,1.0,2
17916,3,5,0.75,1.0,3.0,1,0.03571428571428571,0.0,3
17917,2,3,0.75,0.5,2.0,0,0.07142857142857142,0.0,4
17918,2,5,0.75,0.75,1.0,1,0.10714285714285714,0.0,5
17919,0,6,0.75,0.0,1.0,0,0.06428571428571428,0.0,5
17920,2,8,0.75,0.5,1.0,0,0.049999999999999996,0.0,5
17921,1,5,0.0,0.0,1.0,0,0.10714285714285714,0.0,5
17922,3,6,1.0,0.5,3.0,0,0.05714285714285714,0.0,3
17923,3,6,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
17924,2,3,0.0,0.0,1.0,0,0.07142857142857142,0.0,5
17925,2,4,0.75,0.75,1.0,1,0.02142857142857143,0.0,5
17926,2,3,1.0,0.75,3.0,1,0.02142857142857143,1.0,3
17927,3,4,0.75,0.75,4.0,0,0.03571428571428571,1.0,2
17928,2,7,0.75,0.75,4.0,1,0.007142857142857143,1.0,2
17929,1,7,0.75,0.75,1.0,0,0.05714285714285714,0.0,5
17930,2,5,0.0,0.0,1.0,1,0.09999999999999999,0.0,5
17931,1,0,0.5,0.5,2.0,1,0.007142857142857143,0.0,4
17935,3,5,0.75,0.5,3.0,1,0.02857142857142857,0.0,3
17936,1,5,1.0,0.25,1.0,0,0.07857142857142857,0.0,5
17937,3,7,0.5,0.5,3.0,0,0.0,0.0,3
17938,0,5,0.0,0.25,1.0,1,0.04285714285714286,0.0,5
17939,0,6,0.75,0.25,2.0,0,0.16428571428571428,0.0,4
17940,0,6,0.75,0.5,2.0,0,0.007142857142857143,0.0,4
17942,3,4,1.0,0.25,1.0,0,0.05714285714285714,0.0,5
17943,2,5,1.0,1.0,3.0,0,0.09285714285714286,1.0,3
17944,0,7,0.75,0.5,1.0,0,0.10714285714285714,0.0,5
17946,0,5,1.0,1.0,4.0,1,0.02857142857142857,1.0,2
17948,2,6,0.75,0.5,2.0,0,0.05714285714285714,0.0,4
17949,1,4,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
17950,0,4,0.0,0.0,1.0,0,0.007142857142857143,0.0,5
17951,0,6,1.0,0.0,1.0,0,0.02857142857142857,0.0,5
17952,1,6,1.0,0.5,1.0,0,0.02142857142857143,0.0,5
17954,2,4,1.0,1.0,4.0,0,0.02142857142857143,1.0,2
17957,1,6,1.0,1.0,3.0,1,0.02142857142857143,0.0,3
17958,2,5,1.0,0.0,1.0,1,0.02857142857142857,0.0,5
17959,1,5,0.75,0.75,3.0,0,0.04285714285714286,1.0,3
17960,0,3,0.75,0.0,1.0,0,0.16428571428571428,0.0,5
17961,1,6,1.0,0.75,1.0,0,0.049999999999999996,0.0,5
17962,3,4,0.25,0.5,1.0,0,0.02857142857142857,0.0,5
17963,0,4,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
17964,1,6,1.0,0.75,1.0,0,0.07857142857142857,0.0,5
17966,2,4,1.0,1.0,3.0,1,0.09999999999999999,0.0,3
17967,1,4,0.75,0.5,2.0,1,0.06428571428571428,0.0,4
17968,3,8,0.75,0.5,4.0,1,0.03571428571428571,1.0,2
17969,2,5,1.0,0.5,1.0,0,0.10714285714285714,0.0,5
17972,2,4,1.0,0.0,1.0,1,0.4714285714285714,0.0,5
17973,2,5,0.5,0.0,1.0,0,0.049999999999999996,0.0,5
17974,3,4,1.0,0.5,4.0,0,0.02857142857142857,1.0,2
17975,0,6,0.75,0.0,2.0,1,0.007142857142857143,0.0,4
17977,2,5,0.5,0.0,1.0,0,0.09285714285714286,0.0,5
17978,3,6,1.0,1.0,1.0,0,0.08571428571428572,0.0,5
17979,3,7,1.0,1.0,5.0,1,0.049999999999999996,1.0,1
17980,0,5,0.25,0.0,1.0,0,0.06428571428571428,0.0,5
17981,0,5,0.5,0.5,3.0,1,0.05714285714285714,1.0,3
17982,0,7,0.0,0.0,1.0,0,0.11428571428571428,0.0,5
17984,3,5,0.0,0.0,1.0,1,0.04285714285714286,0.0,5
17985,2,7,1.0,1.0,4.0,0,0.02142857142857143,1.0,2
17987,2,6,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
17988,1,5,0.5,0.5,2.0,0,0.02857142857142857,0.0,4
17989,1,5,1.0,0.5,3.0,0,0.049999999999999996,1.0,3
17990,2,3,0.75,0.0,1.0,0,0.09999999999999999,0.0,5
17991,3,5,0.0,0.25,1.0,0,0.03571428571428571,0.0,5
17992,3,6,1.0,0.25,2.0,1,0.049999999999999996,0.0,4
17993,3,6,1.0,1.0,2.0,1,0.049999999999999996,0.0,4
17994,2,3,1.0,0.5,1.0,0,0.03571428571428571,0.0,5
17995,2,4,1.0,0.75,4.0,1,0.007142857142857143,1.0,2
17996,3,5,0.0,1.0,2.0,1,0.02142857142857143,0.0,4
17997,2,5,0.75,0.0,1.0,0,0.03571428571428571,0.0,5
17998,2,8,0.75,0.75,3.0,1,0.0,1.0,3
17999,2,6,0.75,0.0,1.0,1,0.02857142857142857,0.0,5
18000,3,4,0.25,0.25,2.0,1,0.0,0.0,4
18001,0,5,0.5,0.0,1.0,1,0.07857142857142857,0.0,5
18002,2,3,1.0,1.0,1.0,0,0.07857142857142857,0.0,5
18003,2,5,1.0,1.0,5.0,1,0.06428571428571428,1.0,1
18004,2,6,0.75,0.5,1.0,1,0.07142857142857142,0.0,5
18005,1,3,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
18006,3,5,1.0,0.5,3.0,1,0.007142857142857143,1.0,3
18007,3,4,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
18008,1,6,0.5,0.5,3.0,1,0.007142857142857143,0.0,3
18009,3,4,0.75,0.5,2.0,0,0.049999999999999996,0.0,4
18011,0,8,1.0,0.5,3.0,1,0.007142857142857143,1.0,3
18013,3,6,1.0,1.0,2.0,1,0.014285714285714285,0.0,4
18014,0,7,1.0,0.75,2.0,1,0.014285714285714285,0.0,4
18015,1,6,0.0,0.5,1.0,0,0.11428571428571428,0.0,5
18018,0,5,1.0,0.25,4.0,1,0.0,1.0,2
18019,1,5,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
18020,0,6,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
18021,2,5,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
18022,2,8,0.5,0.0,1.0,0,0.04285714285714286,0.0,5
18023,2,4,0.0,0.0,1.0,0,0.07142857142857142,0.0,5
18024,1,6,0.0,0.25,2.0,0,0.09285714285714286,0.0,4
18025,1,3,0.0,0.0,1.0,0,0.08571428571428572,0.0,5
18026,1,7,0.75,0.75,4.0,0,0.02142857142857143,1.0,2
18029,3,6,0.75,0.75,2.0,0,0.007142857142857143,0.0,4
18032,3,3,0.5,0.75,1.0,0,0.10714285714285714,0.0,5
18035,1,6,0.75,0.75,4.0,1,0.007142857142857143,1.0,2
18036,0,4,0.5,0.75,3.0,0,0.04285714285714286,0.0,3
18037,0,6,0.75,0.0,1.0,1,0.05714285714285714,0.0,5
18038,2,5,1.0,0.5,3.0,0,0.0,1.0,3
18039,3,3,1.0,0.75,4.0,0,0.014285714285714285,1.0,2
18040,2,6,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
18041,1,7,1.0,0.5,1.0,0,0.08571428571428572,0.0,5
18042,3,5,1.0,1.0,1.0,0,0.12142857142857143,0.0,5
18046,1,6,0.75,0.25,1.0,0,0.15714285714285714,0.0,5
18047,3,5,0.75,0.75,2.0,0,0.02142857142857143,0.0,4
18048,3,7,0.5,0.5,1.0,0,0.12142857142857143,0.0,5
18049,0,5,1.0,0.0,1.0,1,0.11428571428571428,0.0,5
18050,1,6,1.0,0.5,2.0,0,0.06428571428571428,0.0,4
18051,3,8,1.0,0.5,1.0,0,0.049999999999999996,0.0,5
18052,3,7,0.75,0.75,1.0,0,0.12142857142857143,0.0,5
18053,3,5,1.0,0.25,1.0,1,0.05714285714285714,0.0,5
18054,1,8,1.0,1.0,5.0,1,0.007142857142857143,1.0,1
18055,1,5,1.0,0.25,1.0,1,0.07142857142857142,0.0,5
18056,1,7,0.75,0.0,1.0,0,0.11428571428571428,0.0,5
18057,3,7,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
18059,1,5,1.0,0.75,4.0,1,0.02142857142857143,1.0,2
18062,2,5,0.5,0.25,1.0,0,0.12857142857142856,0.0,5
18063,2,4,0.5,0.5,3.0,1,0.06428571428571428,0.0,3
18064,1,8,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
18065,2,8,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
18066,2,8,0.25,0.25,1.0,0,0.02857142857142857,0.0,5
18067,2,5,0.75,0.0,1.0,0,0.18571428571428572,0.0,5
18068,1,6,1.0,0.25,1.0,0,0.12142857142857143,0.0,5
18069,3,6,0.75,0.5,2.0,0,0.014285714285714285,0.0,4
18070,2,8,1.0,1.0,4.0,0,0.07142857142857142,1.0,2
18071,0,6,0.0,0.5,1.0,0,0.14285714285714285,0.0,5
18072,1,7,0.75,0.0,1.0,0,0.07142857142857142,0.0,5
18073,1,5,1.0,0.75,2.0,1,0.15,0.0,4
18074,2,7,0.0,0.25,3.0,0,0.02142857142857143,0.0,3
18076,2,6,0.0,0.75,1.0,0,0.09999999999999999,0.0,5
18077,2,4,1.0,0.25,2.0,0,0.04285714285714286,0.0,4
18078,2,8,1.0,1.0,3.0,1,0.0,0.0,3
18079,3,5,0.5,0.75,1.0,0,0.12857142857142856,0.0,5
18080,2,8,0.5,0.5,3.0,1,0.0,1.0,3
18081,2,5,0.75,0.25,2.0,1,0.04285714285714286,0.0,4
18082,3,6,1.0,0.75,4.0,0,0.02142857142857143,1.0,2
18085,1,4,0.0,0.25,1.0,0,0.20714285714285713,0.0,5
18087,1,7,0.25,0.25,1.0,0,0.07857142857142857,0.0,5
18088,3,7,0.75,0.5,1.0,1,0.05714285714285714,0.0,5
18089,3,6,1.0,0.75,4.0,1,0.014285714285714285,1.0,2
18090,1,4,0.25,0.5,1.0,0,0.07142857142857142,0.0,5
18091,2,7,0.75,0.0,1.0,0,0.07142857142857142,0.0,5
18092,0,6,0.75,1.0,4.0,1,0.0,1.0,2
18093,2,7,1.0,0.0,1.0,0,0.02142857142857143,0.0,5
18094,2,5,1.0,0.25,1.0,0,0.07142857142857142,0.0,5
18096,1,5,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
18100,3,3,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
18102,1,5,1.0,1.0,5.0,1,0.0,1.0,1
18103,3,6,0.25,0.25,1.0,0,0.014285714285714285,0.0,5
18104,1,7,0.5,0.5,3.0,0,0.0,0.0,3
18105,0,6,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
18108,2,5,1.0,1.0,4.0,1,0.05714285714285714,1.0,2
18110,1,6,1.0,0.0,1.0,0,0.04285714285714286,0.0,5
18111,2,6,0.0,0.0,5.0,0,0.09285714285714286,1.0,1
18112,3,3,1.0,0.75,4.0,0,0.02142857142857143,1.0,2
18114,3,8,0.75,0.75,2.0,0,0.03571428571428571,0.0,4
18115,1,5,0.75,0.75,1.0,0,0.07857142857142857,0.0,5
18116,3,5,1.0,0.5,1.0,1,0.02857142857142857,0.0,5
18117,3,3,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
18118,2,7,1.0,0.75,4.0,1,0.0,1.0,2
18120,1,5,0.75,0.5,2.0,0,0.07142857142857142,0.0,4
18121,3,5,0.5,0.0,1.0,0,0.09999999999999999,0.0,5
18122,3,5,1.0,0.0,1.0,0,0.049999999999999996,0.0,5
18124,2,4,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
18126,0,7,1.0,1.0,1.0,0,0.08571428571428572,0.0,5
18127,1,7,1.0,0.0,1.0,1,0.0,0.0,5
18129,0,5,1.0,1.0,1.0,0,0.07857142857142857,0.0,5
18132,2,7,0.0,0.0,1.0,0,0.07857142857142857,0.0,5
18133,3,4,0.75,0.75,2.0,0,0.04285714285714286,0.0,4
18135,3,6,0.0,0.25,1.0,0,0.04285714285714286,0.0,5
18136,2,2,1.0,0.0,1.0,1,0.02142857142857143,0.0,5
18138,0,7,0.75,0.5,4.0,0,0.0,1.0,2
18140,0,8,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
18142,2,4,0.5,0.5,1.0,1,0.04285714285714286,0.0,5
18143,2,4,0.75,0.75,1.0,1,0.07857142857142857,0.0,5
18144,0,8,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
18145,0,7,1.0,0.0,1.0,0,0.02857142857142857,0.0,5
18148,2,6,0.0,0.25,1.0,0,0.02142857142857143,0.0,5
18149,2,5,0.0,0.0,1.0,0,0.12142857142857143,0.0,5
18150,0,7,1.0,0.0,1.0,0,0.007142857142857143,0.0,5
18152,1,6,0.5,0.5,1.0,0,0.02142857142857143,0.0,5
18153,2,7,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
18155,2,6,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
18156,2,7,1.0,1.0,4.0,1,0.03571428571428571,1.0,2
18157,3,8,0.75,0.25,1.0,1,0.02857142857142857,0.0,5
18159,2,7,1.0,0.75,1.0,0,0.14285714285714285,0.0,5
18160,2,5,0.0,0.0,1.0,1,0.0,0.0,5
18162,2,4,0.75,0.0,1.0,0,0.06428571428571428,0.0,5
18165,3,8,0.75,0.0,1.0,1,0.12142857142857143,0.0,5
18167,3,5,1.0,1.0,3.0,1,0.02142857142857143,0.0,3
18169,2,4,0.5,0.0,1.0,0,0.03571428571428571,0.0,5
18170,2,7,0.5,0.5,1.0,0,0.007142857142857143,0.0,5
18171,2,5,0.75,0.75,3.0,0,0.03571428571428571,0.0,3
18172,3,6,0.0,0.25,1.0,0,0.06428571428571428,0.0,5
18173,3,3,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
18174,2,6,0.75,0.5,3.0,0,0.0,0.0,3
18175,3,8,1.0,0.75,4.0,0,0.0,1.0,2
18176,1,3,0.0,0.0,1.0,1,0.39999999999999997,0.0,5
18177,3,3,0.0,0.0,1.0,1,0.007142857142857143,0.0,5
18178,0,6,0.5,0.5,1.0,1,0.014285714285714285,0.0,5
18179,1,5,0.75,0.75,2.0,1,0.07142857142857142,0.0,4
18180,1,4,0.0,0.0,1.0,0,0.06428571428571428,0.0,5
18182,1,5,1.0,0.25,1.0,0,0.07857142857142857,0.0,5
18184,0,5,1.0,0.5,1.0,0,0.007142857142857143,0.0,5
18185,3,5,0.75,0.75,3.0,1,0.014285714285714285,1.0,3
18186,0,6,0.5,0.5,3.0,0,0.049999999999999996,0.0,3
18187,0,6,1.0,1.0,3.0,0,0.014285714285714285,0.0,3
18188,2,8,0.25,0.0,1.0,1,0.0,0.0,5
18189,1,5,0.5,1.0,3.0,0,0.007142857142857143,1.0,3
18190,0,5,0.5,0.25,2.0,0,0.04285714285714286,0.0,4
18193,1,5,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
18194,1,6,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
18195,1,6,0.0,0.75,1.0,0,0.09999999999999999,0.0,5
18196,2,7,0.5,0.5,3.0,1,0.007142857142857143,1.0,3
18197,2,6,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
18198,0,7,0.75,0.0,1.0,0,0.11428571428571428,0.0,5
18199,3,5,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
18200,0,7,0.25,0.25,2.0,1,0.06428571428571428,0.0,4
18203,0,7,0.75,0.75,1.0,0,0.08571428571428572,0.0,5
18204,0,7,0.25,0.5,3.0,0,0.007142857142857143,1.0,3
18205,3,3,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
18209,3,6,0.75,1.0,4.0,1,0.02142857142857143,1.0,2
18210,3,5,0.75,0.75,3.0,0,0.07857142857142857,0.0,3
18211,2,5,0.5,0.5,3.0,0,0.02142857142857143,0.0,3
18212,0,7,1.0,0.75,1.0,0,0.0,0.0,5
18213,3,5,1.0,0.75,4.0,0,0.02142857142857143,1.0,2
18215,3,6,1.0,0.75,4.0,1,0.03571428571428571,1.0,2
18216,2,4,0.0,0.0,1.0,1,0.05714285714285714,0.0,5
18217,0,6,0.75,0.75,2.0,0,0.11428571428571428,0.0,4
18219,0,3,1.0,0.5,3.0,0,0.0,1.0,3
18224,3,5,0.0,0.75,5.0,0,0.02857142857142857,1.0,1
18225,0,5,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
18226,3,6,0.75,0.75,1.0,0,0.05714285714285714,0.0,5
18227,0,4,0.0,0.0,1.0,0,0.09999999999999999,0.0,5
18228,0,5,0.0,0.0,1.0,0,0.15,0.0,5
18230,3,8,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
18232,3,6,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
18233,1,6,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
18234,0,4,1.0,0.0,1.0,0,0.014285714285714285,0.0,5
18235,0,5,0.5,0.25,2.0,0,0.04285714285714286,0.0,4
18238,2,5,0.75,0.75,5.0,1,0.014285714285714285,1.0,1
18240,0,3,1.0,0.75,5.0,1,0.007142857142857143,1.0,1
18242,3,6,0.75,0.5,1.0,0,0.03571428571428571,0.0,5
18243,3,5,0.75,0.25,2.0,1,0.007142857142857143,0.0,4
18244,1,5,0.75,0.75,1.0,0,0.05714285714285714,0.0,5
18245,3,5,1.0,0.5,1.0,0,0.07857142857142857,0.0,5
18247,0,7,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
18248,3,8,0.75,0.75,2.0,1,0.04285714285714286,0.0,4
18249,2,7,1.0,0.25,1.0,0,0.07142857142857142,0.0,5
18251,2,6,0.25,0.25,1.0,1,0.014285714285714285,0.0,5
18253,2,4,0.75,0.75,4.0,0,0.04285714285714286,1.0,2
18254,0,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
18255,2,7,1.0,0.0,1.0,0,0.06428571428571428,0.0,5
18257,1,4,0.0,0.0,1.0,0,0.07857142857142857,0.0,5
18258,1,5,1.0,0.75,4.0,0,0.049999999999999996,1.0,2
18259,3,3,0.75,0.0,1.0,1,0.02857142857142857,0.0,5
18260,3,8,0.0,0.0,1.0,0,0.09999999999999999,0.0,5
18261,1,5,0.75,0.5,4.0,1,0.049999999999999996,1.0,2
18262,2,5,1.0,0.75,4.0,0,0.049999999999999996,1.0,2
18263,2,4,1.0,0.75,4.0,1,0.049999999999999996,1.0,2
18264,3,6,0.5,0.75,2.0,0,0.12142857142857143,0.0,4
18266,1,5,1.0,0.75,5.0,0,0.007142857142857143,1.0,1
18267,1,4,1.0,1.0,1.0,1,0.04285714285714286,0.0,5
